gold_id,case_id,conversation_id,customer_message,context,proposed_status,proposed_areas,proposed_intents,proposed_primary_intent,proposed_states,proposed_should_escalate,human_status,human_areas,human_intents,human_primary_intent,human_states,human_should_escalate,human_escalation_reason,human_notes,review_flags,assistant_outcome,review_priority,assistant_status_recommendation,assistant_areas_recommendation,assistant_intents_recommendation,assistant_primary_intent_recommendation,assistant_states_recommendation,assistant_should_escalate_recommendation,assistant_escalation_reason_recommendation,assistant_notes_recommendation,human_action,adjudication_status
gold_0123,amazon_case_0155601,2338193,i received damaged product .this is first time that i have ordered on amazon. very bad experience. 9990198468,"CUSTOMER: i received damaged product .this is first time that i have ordered on amazon. very bad experience. 9990198468
BRAND: Sorry about that. Please reach out to our support team here: <URL> and we'll be sure to help. 1/2",NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,INITIAL_INQUIRY,False,NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0124,amazon_case_0044210,2422658,just had to make a complaint regarding wrong item sent to me. Have to say your customer service is fantastic!!,CUSTOMER: just had to make a complaint regarding wrong item sent to me. Have to say your customer service is fantastic!!,NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,INITIAL_INQUIRY,False,NORMAL,RETURNS_AND_REPLACEMENTS,WRONG_ITEM_RECEIVED,WRONG_ITEM_RECEIVED,INITIAL_INQUIRY,False,,Customer explicitly says the wrong item was sent.,,,NORMAL,NORMAL,RETURNS_AND_REPLACEMENTS,WRONG_ITEM_RECEIVED,WRONG_ITEM_RECEIVED,INITIAL_INQUIRY,False,,Customer explicitly says the wrong item was sent.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0125,amazon_case_0100109,1990147,"Ordered and received a product which is defective.Requested return 10 days ago , no one came to take the package back. Disgusting. <URL>","CUSTOMER: Ordered and received a product which is defective.Requested return 10 days ago , no one came to take the package back. Disgusting. <URL>",NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,INITIAL_INQUIRY,False,NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM|RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,,Defect plus missed return pickup; current complaint is about the pending pickup.,,,NORMAL,NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM|RETURN_PICKUP_ISSUE,RETURN_PICKUP_ISSUE,INITIAL_INQUIRY,False,,Defect plus missed return pickup; current complaint is about the pending pickup.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0126,amazon_case_0130101,2558564,...im so disappointed with your customer service & 3rd party sellers. Damaged goods & no satisfactory resolution.,CUSTOMER: ...im so disappointed with your customer service & 3rd party sellers. Damaged goods & no satisfactory resolution.,NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,INITIAL_INQUIRY,False,NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0127,amazon_case_0096556,2508012,a broken/ defective piece was sent to me <URL>,"CUSTOMER: I have been trying to call Amazon, but no response.
BRAND: That's strange, let us help you here. Kindly fill in your details here <URL> and we'll reach out to you for assistance.
CUSTOMER: Spoke to sagari. Explained her the problem. I need the substitute speakers today itself. Please look into this immediately.
CUSTOMER: Please Amazon. If you are the best e commerce website. Please get this product replaced today itself because I need this for a trip I have starting tonite. I can receive until 7 pm
CUSTOMER: Please please please Amazon.
BRAND: Sorry Sameer, I am afraid, we haven't received your details yet. Please share your details using the link provided earlier by my colleague 'VM' so that we could assist you right away.^AR
CUSTOMER: a broken/ defective piece was sent to me <URL>",NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,INITIAL_INQUIRY,False,NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0128,amazon_case_0006912,796469,I decided to gift something to my sis so I bought this but it came broken with very bad quality.😑 So disappointed 😓 #AmazonIndia <URL>,CUSTOMER: I decided to gift something to my sis so I bought this but it came broken with very bad quality.😑 So disappointed 😓 #AmazonIndia <URL>,NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,INITIAL_INQUIRY,False,NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,RETURNS_AND_REPLACEMENTS,DAMAGED_OR_DEFECTIVE_ITEM,DAMAGED_OR_DEFECTIVE_ITEM,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0129,amazon_case_0055143,865851,my package was scheduled to receive today; still waiting!,CUSTOMER: my package was scheduled to receive today; still waiting!,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0130,amazon_case_0151342,233434,My package was supposed to arrive 3 Days ago!,CUSTOMER: My package was supposed to arrive 3 Days ago!,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0131,amazon_case_0095885,1458010,"my package went from 2 day delivery to 6 day cus of a ""delay."" Twice Ive used prime shipping and haven't gotten things on time 😒","CUSTOMER: my package went from 2 day delivery to 6 day cus of a ""delay."" Twice Ive used prime shipping and haven't gotten things on time 😒",NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0132,amazon_case_0006265,9137,Had a package scheduled for delivery today and it didn’t come I’m not happy,CUSTOMER: Had a package scheduled for delivery today and it didn’t come I’m not happy,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0133,amazon_case_0061397,2710398,Just got an email that my order has been delayed and to wait till NEXT Thursday before contacting anyone! I ordered next day delivery and I live 26 darn minutes from the fulfillment center😒,"CUSTOMER: every single order I've placed with y'all has been delayed!!! Why am I paying for prime again???
BRAND: I'm sorry for the recent delivery issues. Are you currently having trouble with an order being delivered? If so, have we missed out delivery date provided in your order confirmation e-mail: <URL>
CUSTOMER: Just got an email that my order has been delayed and to wait till NEXT Thursday before contacting anyone! I ordered next day delivery and I live 26 darn minutes from the fulfillment center😒",NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0134,amazon_case_0017078,1597256,Ordered a package desperately needed and it was due to arrive yesterday and is now 'running late'. Any idea of a delivery date??,CUSTOMER: Ordered a package desperately needed and it was due to arrive yesterday and is now 'running late'. Any idea of a delivery date??,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0135,amazon_case_0106274,950250,"Hi there, is there anyway of still getting my parcel today? Ive spoken to amazon and they delayed it till Monday.","CUSTOMER: Hi I placed an order yesterday for delivery today by 1pm but still haven’t received any dispatch email??
BRAND: I'm sorry for the wait! What is the current order status? You can check here: <URL>
CUSTOMER: Hi there. My order was meant to be delivered today and now says delivered Monday? and I paid £6 for delivery today?
BRAND: Letting you down is never our intent! Please reach us by phone/chat to explore options together: <URL>
CUSTOMER: Hi there, is there anyway of still getting my parcel today? Ive spoken to amazon and they delayed it till Monday.",NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,DELIVERY_AND_FULFILLMENT,DELIVERY_DELAYED,DELIVERY_DELAYED,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0136,amazon_case_0159614,248678,"I am new 2 prime video but no stranger to streaming services. Why, when I watch tv series does it not start were i left off?","CUSTOMER: I am new 2 prime video but no stranger to streaming services. Why, when I watch tv series does it not start were i left off?",NORMAL,DIGITAL_SERVICES_AND_PRIME,DIGITAL_CONTENT_ACCESS,DIGITAL_CONTENT_ACCESS,INITIAL_INQUIRY,False,NORMAL,DIGITAL_SERVICES_AND_PRIME,DIGITAL_CONTENT_ACCESS,DIGITAL_CONTENT_ACCESS,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,DIGITAL_SERVICES_AND_PRIME,DIGITAL_CONTENT_ACCESS,DIGITAL_CONTENT_ACCESS,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0137,amazon_case_0096289,2507280,why can’t I download a book into my kindle app. All I get is a sample. Please help.,CUSTOMER: why can’t I download a book into my kindle app. All I get is a sample. Please help.,NORMAL,DIGITAL_SERVICES_AND_PRIME,DIGITAL_CONTENT_ACCESS,DIGITAL_CONTENT_ACCESS,INITIAL_INQUIRY,False,NORMAL,DIGITAL_SERVICES_AND_PRIME,DIGITAL_CONTENT_ACCESS,DIGITAL_CONTENT_ACCESS,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,DIGITAL_SERVICES_AND_PRIME,DIGITAL_CONTENT_ACCESS,DIGITAL_CONTENT_ACCESS,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0138,amazon_case_0059373,348361,when will Amazon prime video support Please bring it fast,"CUSTOMER: when will Amazon prime video support Please bring it fast
BRAND: You can watch Prime Video on 2015 and 2016 smart TVs from Samsung, Sony, and LG. We don't have 1/2",NORMAL,DIGITAL_SERVICES_AND_PRIME,DIGITAL_CONTENT_ACCESS,DIGITAL_CONTENT_ACCESS,INITIAL_INQUIRY,False,NORMAL,DIGITAL_SERVICES_AND_PRIME,DIGITAL_CONTENT_ACCESS,DIGITAL_CONTENT_ACCESS,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,DIGITAL_SERVICES_AND_PRIME,DIGITAL_CONTENT_ACCESS,DIGITAL_CONTENT_ACCESS,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0139,amazon_case_0038858,318606,your prime video app keeps on freezing and repeat multiple time same 3 second before which it was freezed,CUSTOMER: your prime video app keeps on freezing and repeat multiple time same 3 second before which it was freezed,NORMAL,DIGITAL_SERVICES_AND_PRIME,DIGITAL_CONTENT_ACCESS,DIGITAL_CONTENT_ACCESS,INITIAL_INQUIRY,False,NORMAL,DIGITAL_SERVICES_AND_PRIME,DIGITAL_CONTENT_ACCESS,DIGITAL_CONTENT_ACCESS,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,DIGITAL_SERVICES_AND_PRIME,DIGITAL_CONTENT_ACCESS,DIGITAL_CONTENT_ACCESS,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0140,amazon_case_0067187,884873,Videos downloading very slow in Amazon prime videos app..#ArjunReddy #ArjunReddyinamazon,"CUSTOMER: Can't find it on Prime any more :/ why?
BRAND: I have checked and see the title is available. You may find it here: <URL>
CUSTOMER: Dear i have tried in different locations with different networks..everywhere it's dam'n slow
BRAND: There doesn't seem to be any ongoing issues with the app, Jagan. Please uninstall and reinstall it in your device.
CUSTOMER: Sure will try it..get back to you..thank you
BRAND: Appreciate your patience and understanding. Do keep us posted.
CUSTOMER: Chudail can handle it. #LaakhonMeinEk <URL> <URL>
CUSTOMER: Videos downloading very slow in Amazon prime videos app..#ArjunReddy #ArjunReddyinamazon",NORMAL,DIGITAL_SERVICES_AND_PRIME,DIGITAL_CONTENT_ACCESS,DIGITAL_CONTENT_ACCESS,INITIAL_INQUIRY,False,NORMAL,DIGITAL_SERVICES_AND_PRIME,DIGITAL_CONTENT_ACCESS,DIGITAL_CONTENT_ACCESS,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,DIGITAL_SERVICES_AND_PRIME,DIGITAL_CONTENT_ACCESS,DIGITAL_CONTENT_ACCESS,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0141,amazon_case_0067484,361035,I hv observed tht kindle fire TV disconnects from internet after a while n it is recurring.although internet is working fine.,CUSTOMER: I hv observed tht kindle fire TV disconnects from internet after a while n it is recurring.although internet is working fine.,NORMAL,DIGITAL_SERVICES_AND_PRIME,DIGITAL_CONTENT_ACCESS,DIGITAL_CONTENT_ACCESS,INITIAL_INQUIRY,False,OUT_OF_SCOPE,,,,INITIAL_INQUIRY,False,,Kindle Fire TV hardware/Wi-Fi issue is not represented by the frozen v1 business intents.,TAXONOMY_GAP_REVIEW,OUT_OF_TAXONOMY,TAXONOMY_REVIEW,OUT_OF_SCOPE,,,,INITIAL_INQUIRY,False,,Kindle Fire TV hardware/Wi-Fi issue is not represented by the frozen v1 business intents.,Decide taxonomy-gap handling before final gold lock.,PRIORITY_CASE_ASSISTANT_ADJUDICATED_NEEDS_HUMAN_CONFIRMATION
gold_0142,amazon_case_0068114,1410750,"I have! Whenever I try to select a book/magazine from the Prime Reading section, i get sent to KindleUnlimited. Am I doing something wrong?","CUSTOMER: Hello! This probably sounds silly but I had a question on how to use Prime Reading, would y'all be able to help me with that?
BRAND: Thanks for reaching out, Jo! We'd love to help! Just to ensure full benefits, have you downloaded the Amazon Kindle app?
CUSTOMER: I have! Whenever I try to select a book/magazine from the Prime Reading section, i get sent to KindleUnlimited. Am I doing something wrong?",NORMAL,DIGITAL_SERVICES_AND_PRIME,DIGITAL_CONTENT_ACCESS,DIGITAL_CONTENT_ACCESS,INITIAL_INQUIRY,False,NORMAL,DIGITAL_SERVICES_AND_PRIME,DIGITAL_CONTENT_ACCESS,DIGITAL_CONTENT_ACCESS,INITIAL_INQUIRY,False,,Prime Reading content-routing/access issue.,,,NORMAL,NORMAL,DIGITAL_SERVICES_AND_PRIME,DIGITAL_CONTENT_ACCESS,DIGITAL_CONTENT_ACCESS,INITIAL_INQUIRY,False,,Prime Reading content-routing/access issue.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0143,amazon_case_0085790,916579,The app is saying the parcel was handed to me. I was at home during the time of the supposed delivery and have nothing.,CUSTOMER: The app is saying the parcel was handed to me. I was at home during the time of the supposed delivery and have nothing.,NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,INITIAL_INQUIRY,False,NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,,,NORMAL,NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,INITIAL_INQUIRY,False,,Assistant-reviewed pre-annotation; human sign-off still required.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
gold_0144,amazon_case_0021182,554602,"The guy that was delivering it cancelled my order saying that I wasn't in and never came to deliver the package, your app is now saying I am not due a refund.","CUSTOMER: Um my driver just rolled up 20 minutes late and is just sitting outside in his car doing nothing, asked him and he said he didn't have the package.. <URL>
BRAND: Please reach out to us here: <URL> so we can look into this with. We'd like to help!
CUSTOMER: It was through prime now so I can't select the order
BRAND: You can select any order, and you'll be able to explain the issue to the agent you speak to. Let us know what information they provide.
CUSTOMER: The guy that was delivering it cancelled my order saying that I wasn't in and never came to deliver the package, your app is now saying I am not due a refund.",NORMAL,DELIVERY_AND_FULFILLMENT,MARKED_DELIVERED_NOT_RECEIVED,MARKED_DELIVERED_NOT_RECEIVED,INITIAL_INQUIRY,False,NORMAL,ORDER_MANAGEMENT|REFUNDS_AND_BILLING,CANCEL_ORDER_REQUEST|REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,,Order cancellation happened and the customer now disputes refund eligibility.,,,NORMAL,NORMAL,ORDER_MANAGEMENT|REFUNDS_AND_BILLING,CANCEL_ORDER_REQUEST|REFUND_STATUS_INQUIRY,REFUND_STATUS_INQUIRY,INITIAL_INQUIRY,False,,Order cancellation happened and the customer now disputes refund eligibility.,Verify recommendation; accept/correct.,ASSISTANT_RECOMMENDATION_PENDING_HUMAN_SIGNOFF
